,Artist,api_artist,api_url,artist_api_id,genres
627,Luciano,Luciano,https://open.spotify.com/artist/3CJKkU0XuElRT1z8rEtIYg,3CJKkU0XuElRT1z8rEtIYg,['german hip hop']
628,Marilyn Manson,Marilyn Manson,https://open.spotify.com/artist/2VYQTNDsvvKN9wmU5W7xpj,2VYQTNDsvvKN9wmU5W7xpj,"['alternative metal', 'industrial', 'industrial metal', 'industrial rock', 'nu metal', 'post-grunge', 'rock', 'wrestling']"
629,DJ Jazzy Jeff & The Fresh Prince,DJ Jazzy Jeff & The Fresh Prince,https://open.spotify.com/artist/1mG23iQeR29Ojhq89D5gbh,1mG23iQeR29Ojhq89D5gbh,"['gangster rap', 'hip hop', 'old school hip hop', 'philly rap', 'rap']"
630,Fedez,Fedez,https://open.spotify.com/artist/3pgCLfNbw5ozIfoNsvDU7i,3pgCLfNbw5ozIfoNsvDU7i,"['italian arena pop', 'italian hip hop', 'italian pop']"
631,Carly Rae Jepsen,Carly Rae Jepsen,https://open.spotify.com/artist/6sFIWsNpZYqfjUpaCgueju,6sFIWsNpZYqfjUpaCgueju,"['canadian pop', 'dance pop', 'electropop', 'indie poptimism', 'pop', 'post-teen pop', 'r&b']"
632,K/DA,K/DA,https://open.spotify.com/artist/4gOc8TsQed9eqnqJct2c5v,4gOc8TsQed9eqnqJct2c5v,['k-pop girl group']
633,Pedro CapÃ³,,,,
634,JENNIE,JENNIE,https://open.spotify.com/artist/250b0Wlc5Vk0CoUsaCY84M,250b0Wlc5Vk0CoUsaCY84M,['k-pop']
635,Orelsan,Orelsan,https://open.spotify.com/artist/4FpJcNgOvIpSBeJgRg3OfN,4FpJcNgOvIpSBeJgRg3OfN,"['belgian hip hop', 'french hip hop', 'rap conscient']"
636,Mike WiLL Made-It,Mike WiLL Made-It,https://open.spotify.com/artist/0NWbwDZY1VkRqFafuQm6wk,0NWbwDZY1VkRqFafuQm6wk,"['atl hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']"
637,Samra,Samra,https://open.spotify.com/artist/6h1s4i4XKIYv4ErDelLDN0,6h1s4i4XKIYv4ErDelLDN0,['german hip hop']
638,Wisin & Yandel,Wisin & Yandel,https://open.spotify.com/artist/1wZtkThiXbVNtj6hee6dz9,1wZtkThiXbVNtj6hee6dz9,"['electro latino', 'latin', 'latin hip hop', 'reggaeton', 'tropical']"
639,MC L da Vinte,MC L da Vinte,https://open.spotify.com/artist/0lHB0Qc4pmD5RkTLlHeESo,0lHB0Qc4pmD5RkTLlHeESo,"['funk carioca', 'funk ostentacao']"
640,MERO,MERO,https://open.spotify.com/artist/5wyWp867LWGjFmYZXVSFnZ,5wyWp867LWGjFmYZXVSFnZ,['german hip hop']
641,Ski Mask The Slump God,Ski Mask The Slump God,https://open.spotify.com/artist/2rhFzFmezpnW82MNqEKVry,2rhFzFmezpnW82MNqEKVry,"['miami hip hop', 'rap', 'trap music', 'underground hip hop']"
642,Brett Eldredge,Brett Eldredge,https://open.spotify.com/artist/0qSX3s5pJnAlSsgsCne8Cz,0qSX3s5pJnAlSsgsCne8Cz,"['contemporary country', 'country', 'country road', 'modern country rock']"
643,Stan Kenton,Stan Kenton,https://open.spotify.com/artist/27hSR8e34ZM5vj5fUFixyb,27hSR8e34ZM5vj5fUFixyb,"['big band', 'cool jazz', 'swing']"
644,H.E.R.,H.E.R.,https://open.spotify.com/artist/3Y7RZ31TRPVadSFVy1o8os,3Y7RZ31TRPVadSFVy1o8os,"['pop', 'r&b']"
645,Peter Manos,Peter Manos,https://open.spotify.com/artist/4K9aclpXgCPNFGEqRlFPal,4K9aclpXgCPNFGEqRlFPal,['indie cafe pop']
646,Azet,Azet,https://open.spotify.com/artist/39KEQQAG9JhIt71g9NEVhh,39KEQQAG9JhIt71g9NEVhh,"['albanian hip hop', 'german hip hop']"
647,Backstreet Boys,Backstreet Boys,https://open.spotify.com/artist/5rSXSAkZ67PYJSvpUpkOr7,5rSXSAkZ67PYJSvpUpkOr7,"['boy band', 'dance pop', 'europop']"
648,Ella Fitzgerald,Ella Fitzgerald,https://open.spotify.com/artist/5V0MlUE1Bft0mbLlND7FJz,5V0MlUE1Bft0mbLlND7FJz,"['adult standards', 'jazz blues', 'swing', 'vocal jazz']"
649,Train,Train,https://open.spotify.com/artist/3FUY2gzHeIiaesXtOAdB7A,3FUY2gzHeIiaesXtOAdB7A,"['neo mellow', 'pop', 'pop rock']"
650,Nina Nesbitt,Nina Nesbitt,https://open.spotify.com/artist/7AzjETXRUKNRSJHMW9GIqd,7AzjETXRUKNRSJHMW9GIqd,"['australian pop', 'dance pop', 'electropop', 'indie cafe pop', 'neo-singer-songwriter', 'pop', 'post-teen pop', 'uk pop', 'viral pop']"
651,Jessie J,Jessie J,https://open.spotify.com/artist/2gsggkzM5R49q6jpPvazou,2gsggkzM5R49q6jpPvazou,"['australian pop', 'dance pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'viral pop']"
652,CÃ©line Dion,,,,
653,Donny Hathaway,Donny Hathaway,https://open.spotify.com/artist/0HU0U9kdXEHZVxUNbuQe8S,0HU0U9kdXEHZVxUNbuQe8S,"['chicago soul', 'classic soul', 'funk', 'motown', 'neo soul', 'quiet storm', 'r&b', 'soul', 'southern soul', 'vocal jazz']"
654,Band Aid 30,,,,
655,Devin Dawson,Devin Dawson,https://open.spotify.com/artist/2ySHS7UojGu20XfUPaBlyu,2ySHS7UojGu20XfUPaBlyu,"['contemporary country', 'country pop', 'country road', 'modern country rock']"
656,Johnny Mathis,Johnny Mathis,https://open.spotify.com/artist/21LGsW7bziR4Ledx7WZ1Wf,21LGsW7bziR4Ledx7WZ1Wf,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'mellow gold', 'operatic pop', 'vocal jazz']"
657,Mel & Kim,Mel & Kim,https://open.spotify.com/artist/4k7b3DWqBnYpobDWbNWLdM,4k7b3DWqBnYpobDWbNWLdM,"['hip house', 'new wave pop']"
658,Hannah Kerr,Hannah Kerr,https://open.spotify.com/artist/5FxshnB3eJ2YDn8xN8zDKq,5FxshnB3eJ2YDn8xN8zDKq,"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'worship']"
659,LX,LX,https://open.spotify.com/artist/10XY9PZCJKzUFzZOdtlQLU,10XY9PZCJKzUFzZOdtlQLU,"['german hip hop', 'hamburg hip hop']"
660,Dennis DJ,Dennis DJ,https://open.spotify.com/artist/6xlRSRMLgZbsSNd0BMobwy,6xlRSRMLgZbsSNd0BMobwy,"['baile pop', 'brazilian edm', 'funk carioca', 'funk das antigas', 'funk ostentacao']"
661,MÃ¡rcia Fellipe,,,,
662,Humberto & Ronaldo,Humberto & Ronaldo,https://open.spotify.com/artist/1zEo6Fk1iaaOYFlFPBHCFn,1zEo6Fk1iaaOYFlFPBHCFn,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']"
663,Whitney Houston,Whitney Houston,https://open.spotify.com/artist/6XpaIBNiVzIetEPCWDvAFP,6XpaIBNiVzIetEPCWDvAFP,"['dance pop', 'pop', 'r&b']"
664,Gabriel Diniz,Gabriel Diniz,https://open.spotify.com/artist/3WQ1s2QFvL6crxBvrVhwzj,3WQ1s2QFvL6crxBvrVhwzj,"['forro', 'funk carioca', 'sertanejo pop']"
665,MC Kevin o Chris,MC Kevin o Chris,https://open.spotify.com/artist/2UMj7NCbuqy1yUZmiSYGjJ,2UMj7NCbuqy1yUZmiSYGjJ,['funk carioca']
666,Henrique & Juliano,Henrique & Juliano,https://open.spotify.com/artist/3p7PcrEHaaKLJnPUGOtRlT,3p7PcrEHaaKLJnPUGOtRlT,['sertanejo universitario']
667,SHAED,SHAED,https://open.spotify.com/artist/3KwmxIhSe9UTSEF37kwngR,3KwmxIhSe9UTSEF37kwngR,['electropop']
668,Lewis Capaldi,Lewis Capaldi,https://open.spotify.com/artist/4GNC7GD6oZMSxPGyXy4MNB,4GNC7GD6oZMSxPGyXy4MNB,['pop']
669,Gesaffelstein,Gesaffelstein,https://open.spotify.com/artist/3hteYQFiMFbJY7wS0xDymP,3hteYQFiMFbJY7wS0xDymP,['destroy techno']
670,Shindy,Shindy,https://open.spotify.com/artist/5j21TGkrNEAJe3gG9VlS34,5j21TGkrNEAJe3gG9VlS34,['german hip hop']
671,Kehlani,Kehlani,https://open.spotify.com/artist/0cGUm45nv7Z6M6qdXYQGTX,0cGUm45nv7Z6M6qdXYQGTX,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'rap']"
672,Coez,Coez,https://open.spotify.com/artist/5dXlc7MnpaTeUIsHLVe3n4,5dXlc7MnpaTeUIsHLVe3n4,"['italian hip hop', 'italian pop', 'rap napoletano', 'rome indie']"
673,James Blake,James Blake,https://open.spotify.com/artist/53KwLdlmrlCelAZMaLVZqU,53KwLdlmrlCelAZMaLVZqU,"['indie r&b', 'indietronica', 'uk alternative pop']"
674,Luche,Luche,https://open.spotify.com/artist/3yiEJ9SByXZMXTwaKdVFN4,3yiEJ9SByXZMXTwaKdVFN4,"['italian hip hop', 'rap napoletano']"
675,Mustard,Mustard,https://open.spotify.com/artist/0YinUQ50QDB7ZxSCLyQ40k,0YinUQ50QDB7ZxSCLyQ40k,"['cali rap', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']"
676,Bass Santana,,,,
677,Vampire Weekend,Vampire Weekend,https://open.spotify.com/artist/5BvJzeQpmsdsFp4HGUYUEx,5BvJzeQpmsdsFp4HGUYUEx,"['baroque pop', 'folk-pop', 'indie folk', 'indie pop', 'indie rock', 'modern rock']"
678,Shirin David,Shirin David,https://open.spotify.com/artist/0JBdTCGs111JKKYfLqOEBa,0JBdTCGs111JKKYfLqOEBa,['german hip hop']
679,Blueface,Blueface,https://open.spotify.com/artist/3Fl1V19tmjt57oBdxXKAjJ,3Fl1V19tmjt57oBdxXKAjJ,['cali rap']
680,Reynmen,Reynmen,https://open.spotify.com/artist/1Fg19vpUJpAAPFjnKaVYVW,1Fg19vpUJpAAPFjnKaVYVW,['turkish pop']
681,Dominic Fike,Dominic Fike,https://open.spotify.com/artist/6USv9qhCn6zfxlBQIYJ9qs,6USv9qhCn6zfxlBQIYJ9qs,['alternative pop rock']
682,Mabel,Mabel,https://open.spotify.com/artist/1MIVXf74SZHmTIp4V4paH4,1MIVXf74SZHmTIp4V4paH4,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'tropical house', 'uk pop']"
683,The Rudeboyz,The Rudeboyz,https://open.spotify.com/artist/7ciBW1p3KBsYIkFk4UmwS8,7ciBW1p3KBsYIkFk4UmwS8,['trap brasileiro']
684,Ultimo,,,,
685,Eno,,,,
686,Mahmood,Mahmood,https://open.spotify.com/artist/06nvjg4wBANK6DCHjqtPNd,06nvjg4wBANK6DCHjqtPNd,['italian arena pop']
687,Irama,Irama,https://open.spotify.com/artist/5iot8OPcosJN9nCl7I5SdK,5iot8OPcosJN9nCl7I5SdK,"['italian arena pop', 'italian pop']"
688,YNW Melly,YNW Melly,https://open.spotify.com/artist/1cNDP5yjU5vjeR8qMf4grg,1cNDP5yjU5vjeR8qMf4grg,['trap music']
689,The Police,The Police,https://open.spotify.com/artist/5NGO30tJxFlKixkPSgXcFE,5NGO30tJxFlKixkPSgXcFE,"['album rock', 'classic rock', 'dance rock', 'mellow gold', 'permanent wave', 'rock', 'soft rock']"
690,Alicia Keys,Alicia Keys,https://open.spotify.com/artist/3DiDSECUqqY1AuBP8qtaIa,3DiDSECUqqY1AuBP8qtaIa,"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']"
691,YUNGBLUD,YUNGBLUD,https://open.spotify.com/artist/6Ad91Jof8Niiw0lGLLi3NW,6Ad91Jof8Niiw0lGLLi3NW,['british indie rock']
692,KC Rebell,KC Rebell,https://open.spotify.com/artist/5p7mWeX4RlvqBCxylfiXdE,5p7mWeX4RlvqBCxylfiXdE,['german hip hop']
693,ChocQuibTown,ChocQuibTown,https://open.spotify.com/artist/6tkyhGe9hGI3Lcfo4gVh6Z,6tkyhGe9hGI3Lcfo4gVh6Z,"['colombian hip hop', 'colombian pop', 'cumbia', 'latin', 'latin alternative', 'latin pop', 'latin rock']"
694,Cauty,Cauty,https://open.spotify.com/artist/2QUvtLq6oQaX0LNsYY2fas,2QUvtLq6oQaX0LNsYY2fas,['reggaeton flow']
695,Amenazzy,Amenazzy,https://open.spotify.com/artist/6kq4GHwUcUojGIu0ziSNXf,6kq4GHwUcUojGIu0ziSNXf,"['dominican pop', 'rap dominicano', 'reggaeton flow']"
696,Dermot Kennedy,Dermot Kennedy,https://open.spotify.com/artist/5KNNVgR6LBIABRIomyCwKJ,5KNNVgR6LBIABRIomyCwKJ,['indie folk']
697,Tropkillaz,Tropkillaz,https://open.spotify.com/artist/5bzWtCkjIAMgN93gLt56SO,5bzWtCkjIAMgN93gLt56SO,"['baile pop', 'bass trap', 'funk carioca', 'pop nacional']"
698,Ninho,Ninho,https://open.spotify.com/artist/6Te49r3A6f5BiIgBRxH7FH,6Te49r3A6f5BiIgBRxH7FH,"['french hip hop', 'trap francais']"
699,Calboy,Calboy,https://open.spotify.com/artist/0HkcYmcjrBR3SCw9Ld5VZk,0HkcYmcjrBR3SCw9Ld5VZk,"['chicago rap', 'trap music']"
700,Summer Walker,Summer Walker,https://open.spotify.com/artist/57LYzLEk2LcFghVwuWbcuS,57LYzLEk2LcFghVwuWbcuS,"['alternative r&b', 'deep pop r&b', 'indie r&b', 'pop', 'r&b']"
701,Jonas Brothers,Jonas Brothers,https://open.spotify.com/artist/7gOdHgIoIKoe4i9Tta6qdD,7gOdHgIoIKoe4i9Tta6qdD,"['boy band', 'dance pop', 'pop', 'post-teen pop']"
702,Solange,Solange,https://open.spotify.com/artist/2auiVi8sUZo17dLy1HwrTU,2auiVi8sUZo17dLy1HwrTU,"['alternative r&b', 'escape room', 'hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']"
703,Dalex,Dalex,https://open.spotify.com/artist/0KPX4Ucy9dk82uj4GpKesn,0KPX4Ucy9dk82uj4GpKesn,['r&b en espanol']
704,Kenny Man,Kenny Man,https://open.spotify.com/artist/6SGvRyZuaSuWmP6IWUKpGf,6SGvRyZuaSuWmP6IWUKpGf,"['panamanian pop', 'reggaeton flow']"
705,Aaron Smith,Aaron Smith,https://open.spotify.com/artist/77qukKzmdI5BeMBR7WGUrN,77qukKzmdI5BeMBR7WGUrN,['chicago house']
706,TOMORROW X TOGETHER,TOMORROW X TOGETHER,https://open.spotify.com/artist/0ghlgldX5Dd6720Q3qFyQB,0ghlgldX5Dd6720Q3qFyQB,['k-pop']
707,Lil Nas X,Lil Nas X,https://open.spotify.com/artist/7jVv8c5Fj3E9VhNjxT4snq,7jVv8c5Fj3E9VhNjxT4snq,['country rap']
708,The Black Keys,The Black Keys,https://open.spotify.com/artist/7mnBLXK823vNxN3UWB7Gfz,7mnBLXK823vNxN3UWB7Gfz,"['alternative rock', 'blues-rock', 'garage rock', 'indie rock', 'modern blues rock', 'modern rock', 'punk blues', 'rock']"
709,Lunay,Lunay,https://open.spotify.com/artist/47MpMsUfWtgyIIBEFOr4FE,47MpMsUfWtgyIIBEFOr4FE,"['latin', 'reggaeton flow', 'tropical']"
710,Don Patricio,Don Patricio,https://open.spotify.com/artist/6vPXtLmNd3mW0dd1Rb9eQ9,6vPXtLmNd3mW0dd1Rb9eQ9,['trap espanol']
711,John Lundvik,John Lundvik,https://open.spotify.com/artist/11LbPHLi2sCqOVjknt0jmW,11LbPHLi2sCqOVjknt0jmW,['swedish pop']
712,Maren Morris,Maren Morris,https://open.spotify.com/artist/6WY7D3jk8zTrHtmkqqo5GI,6WY7D3jk8zTrHtmkqqo5GI,['contemporary country']
713,FLETCHER,FLETCHER,https://open.spotify.com/artist/5qa31A9HySw3T7MKWI9bGg,5qa31A9HySw3T7MKWI9bGg,"['dance pop', 'electropop', 'indie cafe pop', 'indie electro-pop', 'indie poptimism', 'pop', 'post-teen pop', 'uk pop']"
714,Myke Towers,Myke Towers,https://open.spotify.com/artist/7iK8PXO48WeuP03g8YR51W,7iK8PXO48WeuP03g8YR51W,"['reggaeton flow', 'trap latino']"
715,Rauw Alejandro,Rauw Alejandro,https://open.spotify.com/artist/1mcTU81TzQhprhouKaTkpq,1mcTU81TzQhprhouKaTkpq,['reggaeton flow']
716,Ufo361,Ufo361,https://open.spotify.com/artist/5pVRwX5ZQR7hfJ18w8ZYkl,5pVRwX5ZQR7hfJ18w8ZYkl,"['german cloud rap', 'german hip hop']"
717,Tame Impala,Tame Impala,https://open.spotify.com/artist/5INjqkS1o8h1imAzPqGZBb,5INjqkS1o8h1imAzPqGZBb,"['australian psych', 'neo-psychedelic', 'psychedelic rock']"
718,Paloma Mami,Paloma Mami,https://open.spotify.com/artist/7rOlQwf8OuFLFQp4aydjBt,7rOlQwf8OuFLFQp4aydjBt,"['latin pop', 'reggaeton chileno', 'trap chileno']"
719,Fero47,Fero47,https://open.spotify.com/artist/4A7HeXSd4HtQuf6IR5XZ1b,4A7HeXSd4HtQuf6IR5XZ1b,['german hip hop']
720,Gaullin,Gaullin,https://open.spotify.com/artist/1aQwKFn00nswXRDUDipm0K,1aQwKFn00nswXRDUDipm0K,['lithuanian electronic']
721,ROSALÃA,,,,
722,Rammstein,Rammstein,https://open.spotify.com/artist/6wWVKhxIU2cEi0K81v7HvP,6wWVKhxIU2cEi0K81v7HvP,"['alternative metal', 'german metal', 'industrial', 'industrial metal', 'industrial rock', 'neue deutsche harte']"
723,DJ Luian,DJ Luian,https://open.spotify.com/artist/64aJYyrXljOodnUG6jvhRD,64aJYyrXljOodnUG6jvhRD,"['latin', 'reggaeton flow', 'tropical']"
724,Nipsey Hussle,Nipsey Hussle,https://open.spotify.com/artist/0EeQBlQJFiAfJeVN2vT9s0,0EeQBlQJFiAfJeVN2vT9s0,"['conscious hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']"
725,Aventura,Aventura,https://open.spotify.com/artist/1qto4hHid1P71emI6Fd8xi,1qto4hHid1P71emI6Fd8xi,"['bachata', 'latin', 'latin hip hop', 'latin pop', 'tropical']"
726,Dardan,Dardan,https://open.spotify.com/artist/3pjq2pDV9RR6VY55wBjVnp,3pjq2pDV9RR6VY55wBjVnp,"['albanian hip hop', 'german hip hop']"
727,Sech,Sech,https://open.spotify.com/artist/77ziqFxp5gaInVrF2lj4ht,77ziqFxp5gaInVrF2lj4ht,['panamanian pop']
728,Guaynaa,Guaynaa,https://open.spotify.com/artist/0BqURncJM5B1BBu7UM51eq,0BqURncJM5B1BBu7UM51eq,['reggaeton flow']
729,MEDUZA,MEDUZA,https://open.spotify.com/artist/0xRXCcSX89eobfrshSVdyu,0xRXCcSX89eobfrshSVdyu,['pop house']
730,Polo G,Polo G,https://open.spotify.com/artist/6AgTAQt8XS6jRWi4sX7w49,6AgTAQt8XS6jRWi4sX7w49,['chicago rap']
731,Madonna,Madonna,https://open.spotify.com/artist/6tbjWDEIzxoDsBA1FuhfPW,6tbjWDEIzxoDsBA1FuhfPW,['dance pop']
732,TWICE,TWICE,https://open.spotify.com/artist/7n2Ycct7Beij7Dj7meI4X0,7n2Ycct7Beij7Dj7meI4X0,"['j-pop girl group', 'k-pop', 'k-pop girl group']"
733,Lizzo,Lizzo,https://open.spotify.com/artist/56oDRnqbIiwx4mymNEv7dS,56oDRnqbIiwx4mymNEv7dS,"['dance pop', 'escape room', 'minnesota hip hop', 'pop', 'trap queen']"
734,DaBaby,DaBaby,https://open.spotify.com/artist/4r63FhuTkUYltbVAg5TQnk,4r63FhuTkUYltbVAg5TQnk,"['nc hip hop', 'rap', 'trap music']"
735,Kina,Kina,https://open.spotify.com/artist/4qIVPF0s71ZYW3qzhu5GkF,4qIVPF0s71ZYW3qzhu5GkF,['lo-fi beats']
